,Ticker,SimFinId,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding
814827,BRKR,1253240,2020-05-05,35.98,38.08,35.98,37.45,36.93,551664,0.0,154201496
814828,BRKR,1253240,2020-05-06,37.6,38.75,37.15,37.95,37.42,901869,0.0,154201496
814829,BRKR,1253240,2020-05-07,37.19,39.93,36.62,39.79,39.24,1887261,0.0,154201496
814830,BRKR,1253240,2020-05-08,40.29,40.79,38.69,38.83,38.29,625273,0.0,154201496
814831,BRKR,1253240,2020-05-11,38.41,39.52,37.13,39.06,38.52,573412,0.0,154201496
814832,BRKR,1253240,2020-05-12,39.06,39.13,37.88,37.95,37.42,932637,0.0,154201496
814833,BRKR,1253240,2020-05-13,37.76,38.88,37.21,37.86,37.34,1100018,0.0,154201496
814834,BRKR,1253240,2020-05-14,37.91,40.07,37.5,39.81,39.26,1665353,0.0,154201496
814835,BRKR,1253240,2020-05-15,39.46,42.26,39.08,41.53,40.95,2201728,0.0,154201496
814836,BRKR,1253240,2020-05-18,42.48,43.44,42.39,43.0,42.4,1255083,0.0,154201496
814837,BRKR,1253240,2020-05-19,43.0,43.91,42.3,43.15,42.55,772287,0.0,154201496
814838,BRKR,1253240,2020-05-20,43.85,44.25,42.53,42.77,42.18,675482,0.0,154201496
814839,BRKR,1253240,2020-05-21,42.68,43.13,41.38,41.52,40.95,675015,0.0,154201496
814840,BRKR,1253240,2020-05-22,41.63,41.63,40.98,41.47,40.9,374627,0.0,154201496
814841,BRKR,1253240,2020-05-26,42.61,43.47,41.88,42.37,41.78,686271,0.0,154201496
814842,BRKR,1253240,2020-05-27,42.79,44.26,42.27,44.18,43.57,597601,0.0,154201496
814843,BRKR,1253240,2020-05-28,44.82,45.25,43.68,43.73,43.12,1424198,0.0,154201496
814844,BRKR,1253240,2020-05-29,43.37,43.8,42.44,43.28,42.72,581278,0.04,154201496
814845,BRKR,1253240,2020-06-01,43.15,43.57,42.9,43.22,42.66,347730,0.0,154201496
814846,BRKR,1253240,2020-06-02,43.24,43.74,42.42,43.44,42.88,436718,0.0,154201496
814847,BRKR,1253240,2020-06-03,43.74,44.91,43.27,44.53,43.95,510367,0.0,154201496
814848,BRKR,1253240,2020-06-04,44.26,44.28,42.05,42.79,42.24,661061,0.0,154201496
814849,BRKR,1253240,2020-06-05,43.36,44.54,43.16,43.77,43.2,691782,0.0,154201496
814850,BRKR,1253240,2020-06-08,43.96,44.13,41.76,43.3,42.74,634083,0.0,154201496
814851,BRKR,1253240,2020-06-09,43.02,43.23,41.97,41.98,41.44,318339,0.0,154201496
814852,BRKR,1253240,2020-06-10,42.09,42.44,41.59,41.82,41.28,359885,0.0,154201496
814853,BRKR,1253240,2020-06-11,40.92,40.92,39.31,39.4,38.89,620293,0.0,154201496
814854,BRKR,1253240,2020-06-12,40.27,40.71,39.4,40.66,40.13,664192,0.0,154201496
814855,BRKR,1253240,2020-06-15,39.59,41.21,39.53,41.05,40.52,566504,0.0,154201496
814856,BRKR,1253240,2020-06-16,42.56,42.76,41.11,41.49,40.95,428310,0.0,154201496
814857,BRKR,1253240,2020-06-17,41.78,41.95,41.1,41.25,40.72,271124,0.0,154201496
814858,BRKR,1253240,2020-06-18,40.86,41.65,40.71,41.09,40.56,388681,0.0,154201496
814859,BRKR,1253240,2020-06-19,41.72,42.14,40.53,41.09,40.56,815855,0.0,154201496
814860,BRKR,1253240,2020-06-22,40.79,41.11,40.07,40.47,39.95,361765,0.0,154201496
814861,BRKR,1253240,2020-06-23,40.64,41.05,40.09,40.55,40.03,713365,0.0,154201496
814862,BRKR,1253240,2020-06-24,40.39,41.1,37.95,38.58,38.08,802094,0.0,154201496
814863,BRKR,1253240,2020-06-25,38.54,38.84,36.82,38.52,38.02,602204,0.0,154201496
814864,BRKR,1253240,2020-06-26,38.54,38.99,37.42,37.96,37.47,1530150,0.0,154201496
814865,BRKR,1253240,2020-06-29,38.32,39.44,38.03,39.27,38.76,987474,0.0,154201496
814866,BRKR,1253240,2020-06-30,39.64,40.81,39.5,40.68,40.15,577551,0.0,153077692
814867,BRKR,1253240,2020-07-01,40.53,41.02,39.43,40.59,40.06,802555,0.0,153077692
814868,BRKR,1253240,2020-07-02,40.98,41.93,40.39,41.5,40.96,645224,0.0,153077692
814869,BRKR,1253240,2020-07-06,42.22,42.67,41.67,41.85,41.31,1000550,0.0,153077692
814870,BRKR,1253240,2020-07-07,41.59,42.29,40.84,40.93,40.4,661000,0.0,153077692
814871,BRKR,1253240,2020-07-08,40.85,41.73,40.78,41.26,40.73,386800,0.0,153077692
814872,BRKR,1253240,2020-07-09,41.26,41.36,40.13,40.94,40.41,327665,0.0,153077692
814873,BRKR,1253240,2020-07-10,40.98,40.98,39.52,39.63,39.12,494096,0.0,153077692
814874,BRKR,1253240,2020-07-13,40.11,40.65,39.36,39.48,38.97,389078,0.0,153077692
814875,BRKR,1253240,2020-07-14,39.58,40.16,38.8,40.11,39.59,454417,0.0,153077692
814876,BRKR,1253240,2020-07-15,40.79,43.39,40.75,43.17,42.61,912294,0.0,153077692
814877,BRKR,1253240,2020-07-16,42.96,43.17,42.51,42.85,42.3,402493,0.0,153077692
814878,BRKR,1253240,2020-07-17,42.86,43.3,42.47,43.04,42.48,303384,0.0,153077692
814879,BRKR,1253240,2020-07-20,43.22,44.02,42.59,42.95,42.39,600283,0.0,153077692
814880,BRKR,1253240,2020-07-21,42.91,43.1,41.97,42.1,41.56,367783,0.0,153077692
814881,BRKR,1253240,2020-07-22,42.37,44.16,42.33,43.83,43.26,690014,0.0,153077692
814882,BRKR,1253240,2020-07-23,43.66,44.27,42.55,43.9,43.33,619494,0.0,153077692
814883,BRKR,1253240,2020-07-24,43.85,43.85,42.59,42.93,42.37,278144,0.0,153077692
814884,BRKR,1253240,2020-07-27,43.03,44.42,42.45,44.3,43.73,491740,0.0,153077692
814885,BRKR,1253240,2020-07-28,44.13,44.27,43.15,43.35,42.79,791385,0.0,153077692
814886,BRKR,1253240,2020-07-29,43.44,44.32,43.1,43.85,43.28,400887,0.0,153077692
814887,BRKR,1253240,2020-07-30,43.45,44.5,43.45,43.94,43.37,430128,0.0,153077692
814888,BRKR,1253240,2020-07-31,43.77,44.83,43.35,44.62,44.04,572879,0.0,153077692
814889,BRKR,1253240,2020-08-03,44.82,46.71,44.81,46.17,45.57,1031939,0.0,153077692
814890,BRKR,1253240,2020-08-04,48.01,48.17,43.39,44.69,44.11,930364,0.0,153077692
814891,BRKR,1253240,2020-08-05,44.89,45.78,44.06,44.2,43.63,563759,0.0,153077692
814892,BRKR,1253240,2020-08-06,44.24,44.45,42.95,43.5,42.94,406733,0.0,153077692
814893,BRKR,1253240,2020-08-07,43.23,44.17,43.23,44.13,43.56,417539,0.0,153077692
814894,BRKR,1253240,2020-08-10,44.0,44.56,43.92,44.33,43.76,394937,0.0,153077692
814895,BRKR,1253240,2020-08-11,44.54,44.55,43.2,43.64,43.08,491097,0.0,153077692
814896,BRKR,1253240,2020-08-12,43.95,44.28,43.83,43.97,43.4,222167,0.0,153077692
814897,BRKR,1253240,2020-08-13,43.89,44.17,43.46,43.99,43.42,274031,0.0,153077692
814898,BRKR,1253240,2020-08-14,43.88,43.88,42.98,43.13,42.57,160626,0.0,153077692
814899,BRKR,1253240,2020-08-17,43.26,43.67,42.73,42.75,42.2,244788,0.0,153077692
814900,BRKR,1253240,2020-08-18,42.63,42.8,42.16,42.53,41.98,294299,0.0,153077692
814901,BRKR,1253240,2020-08-19,42.6,42.91,41.98,42.53,41.98,441179,0.0,153077692
814902,BRKR,1253240,2020-08-20,42.39,42.39,41.82,41.86,41.32,219999,0.0,153077692
814903,BRKR,1253240,2020-08-21,41.87,42.47,41.08,42.32,41.77,443266,0.0,153077692
814904,BRKR,1253240,2020-08-24,42.51,42.81,41.67,42.0,41.46,243273,0.0,153077692
814905,BRKR,1253240,2020-08-25,41.99,42.3,41.82,42.19,41.64,185580,0.0,153077692
814906,BRKR,1253240,2020-08-26,42.04,42.22,41.68,41.99,41.45,283086,0.0,153077692
814907,BRKR,1253240,2020-08-27,42.23,42.6,41.14,42.21,41.66,276179,0.0,153077692
814908,BRKR,1253240,2020-08-28,42.24,42.27,41.67,42.13,41.58,235180,0.0,153077692
814909,BRKR,1253240,2020-08-31,42.22,42.42,41.68,42.02,41.52,321004,0.04,153077692
814910,BRKR,1253240,2020-09-01,42.0,42.99,41.96,42.68,42.17,366223,0.0,153077692
814911,BRKR,1253240,2020-09-02,42.62,43.25,41.09,42.81,42.3,514367,0.0,153077692
814912,BRKR,1253240,2020-09-03,42.88,42.88,40.35,40.63,40.14,375814,0.0,153077692
814913,BRKR,1253240,2020-09-04,41.12,41.48,39.23,39.69,39.21,253374,0.0,153077692
814914,BRKR,1253240,2020-09-08,39.0,39.49,38.44,38.86,38.39,298679,0.0,153077692
814915,BRKR,1253240,2020-09-09,39.16,39.62,39.0,39.28,38.81,289832,0.0,153077692
814916,BRKR,1253240,2020-09-10,39.47,40.37,39.14,39.2,38.73,522260,0.0,153077692
814917,BRKR,1253240,2020-09-11,39.65,40.54,39.41,40.4,39.92,763640,0.0,153077692
814918,BRKR,1253240,2020-09-14,40.57,40.82,39.52,39.8,39.32,410339,0.0,153077692
814919,BRKR,1253240,2020-09-15,40.0,40.6,39.12,39.25,38.78,400740,0.0,153077692
814920,BRKR,1253240,2020-09-16,39.56,39.83,38.58,38.6,38.14,459331,0.0,153077692
814921,BRKR,1253240,2020-09-17,38.22,39.61,38.16,39.04,38.57,597713,0.0,153077692
814922,BRKR,1253240,2020-09-18,39.28,39.44,38.36,38.63,38.17,1007193,0.0,153077692
814923,BRKR,1253240,2020-09-21,37.96,38.47,37.27,38.35,37.89,650310,0.0,153077692
814924,BRKR,1253240,2020-09-22,38.32,38.95,38.14,38.78,38.31,705607,0.0,153077692
814925,BRKR,1253240,2020-09-23,38.94,39.89,38.72,38.73,38.27,492686,0.0,153077692
814926,BRKR,1253240,2020-09-24,38.55,38.92,38.07,38.34,37.88,517735,0.0,153077692
814927,BRKR,1253240,2020-09-25,38.3,39.36,37.84,39.16,38.69,419493,0.0,153077692
814928,BRKR,1253240,2020-09-28,39.48,40.03,39.32,39.49,39.02,455185,0.0,153077692
814929,BRKR,1253240,2020-09-29,39.56,40.48,39.56,39.9,39.42,677380,0.0,153077692
814930,BRKR,1253240,2020-09-30,40.14,40.56,38.13,39.75,39.27,436140,0.0,153184527
814931,BRKR,1253240,2020-10-01,39.55,40.49,39.06,39.15,38.68,415444,0.0,153184527
814932,BRKR,1253240,2020-10-02,38.66,39.61,38.66,38.78,38.31,361383,0.0,153184527
814933,BRKR,1253240,2020-10-05,39.15,39.86,39.15,39.48,39.01,544496,0.0,153184527
814934,BRKR,1253240,2020-10-06,39.52,40.31,39.41,39.75,39.27,972594,0.0,153184527
814935,BRKR,1253240,2020-10-07,40.08,40.83,40.08,40.73,40.24,495593,0.0,153184527
814936,BRKR,1253240,2020-10-08,40.92,42.19,40.63,41.64,41.14,656000,0.0,153184527
814937,BRKR,1253240,2020-10-09,42.02,42.27,41.53,42.14,41.63,494888,0.0,153184527
814938,BRKR,1253240,2020-10-12,42.27,43.71,42.26,43.46,42.94,696118,0.0,153184527
814939,BRKR,1253240,2020-10-13,43.46,44.06,42.97,43.08,42.56,510099,0.0,153184527
814940,BRKR,1253240,2020-10-14,43.03,43.87,41.95,42.05,41.55,563236,0.0,153184527
814941,BRKR,1253240,2020-10-15,41.58,42.11,41.16,41.7,41.2,265180,0.0,153184527
814942,BRKR,1253240,2020-10-16,41.88,42.24,41.65,42.19,41.68,563084,0.0,153184527
814943,BRKR,1253240,2020-10-19,42.53,43.27,41.81,41.89,41.39,363623,0.0,153184527
814944,BRKR,1253240,2020-10-20,42.0,42.37,41.4,41.55,41.05,399936,0.0,153184527
814945,BRKR,1253240,2020-10-21,41.0,42.01,40.75,41.3,40.8,700307,0.0,153184527
814946,BRKR,1253240,2020-10-22,41.36,43.47,40.57,43.25,42.73,517218,0.0,153184527
814947,BRKR,1253240,2020-10-23,43.27,43.32,41.97,42.46,41.95,170289,0.0,153184527
814948,BRKR,1253240,2020-10-26,42.15,42.97,41.8,42.06,41.56,343369,0.0,153184527
814949,BRKR,1253240,2020-10-27,42.32,43.84,41.67,42.69,42.18,819750,0.0,153184527
814950,BRKR,1253240,2020-10-28,41.74,42.52,40.79,41.24,40.75,410868,0.0,153184527
814951,BRKR,1253240,2020-10-29,41.27,42.47,40.82,41.99,41.49,330492,0.0,153184527
814952,BRKR,1253240,2020-10-30,41.61,42.67,41.31,42.54,42.03,469253,0.0,153108102
814953,BRKR,1253240,2020-11-02,42.86,44.76,41.96,44.03,43.5,885063,0.0,153108102
814954,BRKR,1253240,2020-11-03,43.5,44.35,42.07,43.98,43.45,1138091,0.0,153108102
814955,BRKR,1253240,2020-11-04,44.45,45.83,43.93,45.38,44.84,614297,0.0,153108102
814956,BRKR,1253240,2020-11-05,45.64,46.86,44.88,46.43,45.87,802347,0.0,153108102
814957,BRKR,1253240,2020-11-06,46.43,47.49,46.2,46.46,45.9,705532,0.0,153108102
814958,BRKR,1253240,2020-11-09,48.23,49.25,47.65,48.23,47.65,882464,0.0,153108102
814959,BRKR,1253240,2020-11-10,47.93,48.18,46.08,46.88,46.32,554302,0.0,153108102
814960,BRKR,1253240,2020-11-11,47.37,49.29,45.99,46.37,45.81,540071,0.0,153108102
814961,BRKR,1253240,2020-11-12,46.45,47.49,46.25,47.33,46.76,651035,0.0,153108102
814962,BRKR,1253240,2020-11-13,47.35,49.07,47.35,48.97,48.38,649591,0.0,153108102
814963,BRKR,1253240,2020-11-16,49.55,49.9,48.3,49.82,49.22,491895,0.0,153108102
814964,BRKR,1253240,2020-11-17,49.66,50.47,48.71,50.08,49.48,459451,0.0,153108102
814965,BRKR,1253240,2020-11-18,50.22,50.71,49.2,49.21,48.62,775610,0.0,153108102
814966,BRKR,1253240,2020-11-19,49.16,50.33,48.91,50.16,49.56,535757,0.0,153108102
814967,BRKR,1253240,2020-11-20,50.02,51.92,49.69,51.04,50.43,910497,0.0,153108102
814968,BRKR,1253240,2020-11-23,50.87,52.1,49.59,51.91,51.29,1073486,0.0,153108102
814969,BRKR,1253240,2020-11-24,52.05,52.95,50.04,50.32,49.72,861919,0.0,153108102
814970,BRKR,1253240,2020-11-25,50.32,50.78,50.0,50.5,49.89,368319,0.0,153108102
814971,BRKR,1253240,2020-11-27,50.39,50.98,50.13,50.66,50.05,151609,0.0,153108102
814972,BRKR,1253240,2020-11-30,50.61,51.36,50.22,50.61,50.04,688291,0.04,153108102
814973,BRKR,1253240,2020-12-01,51.0,51.79,50.33,51.52,50.94,522290,0.0,153108102
814974,BRKR,1253240,2020-12-02,51.21,51.98,50.95,51.72,51.14,541317,0.0,153108102
814975,BRKR,1253240,2020-12-03,51.47,52.64,51.47,52.31,51.72,841087,0.0,153108102
814976,BRKR,1253240,2020-12-04,52.63,53.78,51.21,53.66,53.06,391423,0.0,153108102
814977,BRKR,1253240,2020-12-07,53.8,54.3,52.53,54.1,53.49,485134,0.0,153108102
814978,BRKR,1253240,2020-12-08,54.11,54.81,53.47,54.59,53.98,448519,0.0,153108102
814979,BRKR,1253240,2020-12-09,54.68,54.68,53.48,53.81,53.21,416708,0.0,153108102
814980,BRKR,1253240,2020-12-10,53.64,54.58,53.28,54.42,53.81,322490,0.0,153108102
814981,BRKR,1253240,2020-12-11,54.18,54.79,53.96,54.03,53.42,260702,0.0,153108102
814982,BRKR,1253240,2020-12-14,54.01,55.51,53.57,53.6,53.0,501016,0.0,153108102
814983,BRKR,1253240,2020-12-15,54.14,55.09,53.91,54.56,53.95,441591,0.0,153108102
814984,BRKR,1253240,2020-12-16,54.71,54.87,53.95,54.47,53.86,316429,0.0,153108102
814985,BRKR,1253240,2020-12-17,53.97,55.47,53.97,55.34,54.72,324023,0.0,153108102
814986,BRKR,1253240,2020-12-18,55.57,55.87,54.78,55.48,54.86,841716,0.0,153108102
814987,BRKR,1253240,2020-12-21,54.32,54.54,53.09,54.46,53.85,296636,0.0,153108102
814988,BRKR,1253240,2020-12-22,54.47,54.82,53.77,54.0,53.39,557659,0.0,153108102
814989,BRKR,1253240,2020-12-23,53.85,54.58,53.57,54.02,53.41,263538,0.0,153108102
814990,BRKR,1253240,2020-12-24,54.18,54.5,53.89,54.33,53.72,105892,0.0,153108102
814991,BRKR,1253240,2020-12-28,55.01,55.05,53.75,53.82,53.22,254551,0.0,153108102
814992,BRKR,1253240,2020-12-29,54.21,54.41,52.94,53.44,52.84,526481,0.0,153108102
814993,BRKR,1253240,2020-12-30,53.85,54.49,52.79,53.51,52.91,336396,0.0,153108102
814994,BRKR,1253240,2020-12-31,53.59,54.44,53.05,54.13,53.52,308874,0.0,151987081
814995,BRKR,1253240,2021-01-04,54.46,55.12,53.06,53.31,52.71,406723,0.0,151987081
814996,BRKR,1253240,2021-01-05,53.34,54.55,53.2,54.32,53.71,509168,0.0,151987081
814997,BRKR,1253240,2021-01-06,54.01,56.73,53.93,56.27,55.64,857597,0.0,151987081
814998,BRKR,1253240,2021-01-07,56.56,58.22,56.33,58.02,57.37,712509,0.0,151987081
814999,BRKR,1253240,2021-01-08,58.31,59.74,58.02,58.98,58.32,520827,0.0,151987081
815000,BRKR,1253240,2021-01-11,58.75,59.4,58.48,59.14,58.48,438890,0.0,151987081
815001,BRKR,1253240,2021-01-12,58.88,60.35,57.1,59.08,58.42,732517,0.0,151987081
815002,BRKR,1253240,2021-01-13,59.17,59.43,57.99,58.04,57.39,451653,0.0,151987081
815003,BRKR,1253240,2021-01-14,58.12,59.66,58.12,58.73,58.08,466501,0.0,151987081
815004,BRKR,1253240,2021-01-15,58.87,59.58,58.0,59.04,58.38,327854,0.0,151987081
815005,BRKR,1253240,2021-01-19,59.69,60.93,59.07,60.66,59.98,423159,0.0,151987081
815006,BRKR,1253240,2021-01-20,61.14,61.23,60.28,60.94,60.26,671642,0.0,151987081
815007,BRKR,1253240,2021-01-21,60.82,61.26,59.98,60.86,60.18,407973,0.0,151987081
815008,BRKR,1253240,2021-01-22,60.88,61.16,60.34,60.84,60.16,276512,0.0,151987081
815009,BRKR,1253240,2021-01-25,60.91,61.41,59.19,60.1,59.43,404050,0.0,151987081
815010,BRKR,1253240,2021-01-26,60.38,60.55,58.38,58.56,57.9,319210,0.0,151987081
815011,BRKR,1253240,2021-01-27,59.07,59.15,55.94,57.29,56.65,554333,0.0,151987081
815012,BRKR,1253240,2021-01-28,57.85,59.0,56.92,58.39,57.74,456389,0.0,151987081
815013,BRKR,1253240,2021-01-29,58.59,58.95,57.35,57.89,57.24,519847,0.0,151987081
815014,BRKR,1253240,2021-02-01,58.46,58.95,57.65,58.04,57.39,450307,0.0,151987081
815015,BRKR,1253240,2021-02-02,58.39,59.29,57.15,57.16,56.51,881524,0.0,151987081
815016,BRKR,1253240,2021-02-03,56.99,57.06,54.46,55.51,54.89,783464,0.0,151987081
815017,BRKR,1253240,2021-02-04,55.84,57.02,55.53,56.78,56.14,424337,0.0,151987081
815018,BRKR,1253240,2021-02-05,55.23,56.47,55.23,55.77,55.14,608107,0.0,151987081
815019,BRKR,1253240,2021-02-08,56.57,58.47,56.0,57.91,57.26,611050,0.0,151987081
815020,BRKR,1253240,2021-02-09,57.7,58.05,57.09,57.81,57.16,418289,0.0,151987081
815021,BRKR,1253240,2021-02-10,58.77,59.19,57.79,58.29,57.64,335790,0.0,151987081
815022,BRKR,1253240,2021-02-11,58.8,59.5,58.37,59.38,58.71,300367,0.0,151987081
815023,BRKR,1253240,2021-02-12,60.02,69.92,59.48,60.75,60.07,491982,0.0,151987081
815024,BRKR,1253240,2021-02-16,61.01,66.37,61.01,63.48,62.77,821584,0.0,151987081
815025,BRKR,1253240,2021-02-17,63.51,64.46,61.18,61.41,60.72,443837,0.0,151987081
815026,BRKR,1253240,2021-02-18,63.09,63.09,60.95,62.35,61.65,641065,0.0,151987081
815027,BRKR,1253240,2021-02-19,62.42,63.26,61.93,62.88,62.17,351272,0.0,151987081
815028,BRKR,1253240,2021-02-22,62.7,63.86,62.35,63.01,62.3,441210,0.0,151987081
815029,BRKR,1253240,2021-02-23,62.3,63.8,61.66,63.05,62.34,527105,0.0,151987081
815030,BRKR,1253240,2021-02-24,63.22,64.86,62.68,64.26,63.54,464245,0.0,151987081
815031,BRKR,1253240,2021-02-25,63.59,64.46,62.57,62.79,62.09,372167,0.0,151987081
815032,BRKR,1253240,2021-02-26,62.96,63.4,60.8,60.98,60.3,656736,0.0,151987081
815033,BRKR,1253240,2021-03-01,61.89,63.87,61.22,62.51,61.81,325679,0.0,151987081
815034,BRKR,1253240,2021-03-02,62.38,62.79,61.21,62.32,61.62,341625,0.0,151987081
815035,BRKR,1253240,2021-03-03,61.8,62.6,61.1,61.18,60.49,458802,0.0,151987081
815036,BRKR,1253240,2021-03-04,60.95,61.41,58.11,58.63,58.01,509478,0.04,151987081
815037,BRKR,1253240,2021-03-05,59.16,59.58,56.93,59.41,58.78,644496,0.0,151987081
815038,BRKR,1253240,2021-03-08,59.65,60.7,58.69,58.72,58.1,523355,0.0,151987081
815039,BRKR,1253240,2021-03-09,59.44,61.59,59.23,60.85,60.21,470978,0.0,151987081
815040,BRKR,1253240,2021-03-10,61.68,61.74,60.2,60.32,59.68,550189,0.0,151987081
815041,BRKR,1253240,2021-03-11,61.17,62.16,60.98,61.72,61.07,268069,0.0,151987081
815042,BRKR,1253240,2021-03-12,61.71,61.78,61.04,61.39,60.74,437580,0.0,151987081
815043,BRKR,1253240,2021-03-15,61.71,63.08,60.62,62.9,62.24,241596,0.0,151987081
815044,BRKR,1253240,2021-03-16,62.4,63.63,60.74,61.05,60.41,370147,0.0,151987081
815045,BRKR,1253240,2021-03-17,60.55,61.88,59.97,61.26,60.61,383860,0.0,151987081
815046,BRKR,1253240,2021-03-18,60.68,61.66,59.83,60.07,59.44,398346,0.0,151987081
815047,BRKR,1253240,2021-03-19,60.31,61.33,59.85,60.69,60.05,532038,0.0,151987081
815048,BRKR,1253240,2021-03-22,60.78,62.33,60.27,61.43,60.78,473127,0.0,151987081
815049,BRKR,1253240,2021-03-23,61.79,62.35,60.85,61.27,60.62,511940,0.0,151987081
815050,BRKR,1253240,2021-03-24,61.09,62.19,60.62,60.68,60.04,232353,0.0,151987081
815051,BRKR,1253240,2021-03-25,60.16,62.02,60.0,61.95,61.3,238395,0.0,151987081
815052,BRKR,1253240,2021-03-26,62.22,63.48,61.71,63.4,62.73,324140,0.0,151987081
815053,BRKR,1253240,2021-03-29,63.09,63.99,62.86,63.64,62.97,334871,0.0,151987081
815054,BRKR,1253240,2021-03-30,63.53,64.17,63.04,63.24,62.57,262183,0.0,151987081
815055,BRKR,1253240,2021-03-31,63.31,65.2,63.04,64.28,63.6,626476,0.0,151543485
815056,BRKR,1253240,2021-04-01,64.32,65.05,63.72,64.92,64.24,309357,0.0,151543485
815057,BRKR,1253240,2021-04-05,65.4,67.56,64.48,67.47,66.76,525507,0.0,151543485
815058,BRKR,1253240,2021-04-06,67.63,69.3,67.63,68.36,67.64,513096,0.0,151543485
815059,BRKR,1253240,2021-04-07,68.11,68.11,66.34,67.34,66.63,465562,0.0,151543485
815060,BRKR,1253240,2021-04-08,68.05,68.38,67.11,67.45,66.74,419187,0.0,151543485
815061,BRKR,1253240,2021-04-09,67.01,68.8,66.06,68.61,67.89,345862,0.0,151543485
815062,BRKR,1253240,2021-04-12,68.81,68.91,67.52,67.65,66.94,426516,0.0,151543485
815063,BRKR,1253240,2021-04-13,67.64,69.12,67.19,68.98,68.25,415017,0.0,151543485
815064,BRKR,1253240,2021-04-14,70.53,70.61,67.16,67.53,66.82,569602,0.0,151543485
815065,BRKR,1253240,2021-04-15,68.04,68.99,67.64,67.87,67.15,696248,0.0,151543485
815066,BRKR,1253240,2021-04-16,68.11,68.11,67.07,67.65,66.94,620785,0.0,151543485
815067,BRKR,1253240,2021-04-19,67.72,67.72,66.42,66.97,66.26,492864,0.0,151543485
815068,BRKR,1253240,2021-04-20,66.65,67.36,66.31,67.16,66.45,533406,0.0,151543485
815069,BRKR,1253240,2021-04-21,67.05,67.95,66.8,67.71,67.0,550390,0.0,151543485
815070,BRKR,1253240,2021-04-22,67.72,70.0,67.0,67.44,66.73,661459,0.0,151543485
815071,BRKR,1253240,2021-04-23,67.48,69.82,67.17,69.51,68.78,379292,0.0,151543485
815072,BRKR,1253240,2021-04-26,69.64,70.15,68.88,69.48,68.75,353626,0.0,151543485
815073,BRKR,1253240,2021-04-27,69.41,70.27,68.8,70.03,69.29,323701,0.0,151543485
815074,BRKR,1253240,2021-04-28,70.0,70.58,68.98,69.43,68.7,425654,0.0,151543485
815075,BRKR,1253240,2021-04-29,69.8,70.62,68.62,70.03,69.29,422038,0.0,151543485
815076,BRKR,1253240,2021-04-30,69.46,70.06,68.16,68.52,67.8,429983,0.0,151543485
815077,BRKR,1253240,2021-05-03,69.0,69.74,68.2,68.65,67.93,332437,0.0,151543485
815078,BRKR,1253240,2021-05-04,68.16,69.0,67.54,68.54,67.82,451117,0.0,151543485
815079,BRKR,1253240,2021-05-05,71.28,71.28,66.02,69.01,68.28,492793,0.0,151543485
815080,BRKR,1253240,2021-05-06,69.27,70.66,67.35,68.2,67.48,396205,0.0,151543485
815081,BRKR,1253240,2021-05-07,68.42,70.08,68.0,69.33,68.6,359317,0.0,151543485
815082,BRKR,1253240,2021-05-10,69.84,69.86,68.47,68.52,67.8,314440,0.0,151543485
815083,BRKR,1253240,2021-05-11,67.74,69.15,67.61,69.15,68.42,312530,0.0,151543485
815084,BRKR,1253240,2021-05-12,68.72,68.98,66.31,66.45,65.75,501874,0.0,151543485
815085,BRKR,1253240,2021-05-13,67.47,67.86,66.42,67.53,66.82,1115887,0.0,151543485
815086,BRKR,1253240,2021-05-14,67.63,68.72,67.63,68.55,67.83,615244,0.0,151543485
815087,BRKR,1253240,2021-05-17,68.56,69.23,66.89,67.13,66.42,855360,0.0,151543485
815088,BRKR,1253240,2021-05-18,66.86,67.47,66.49,66.83,66.13,846489,0.0,151543485
815089,BRKR,1253240,2021-05-19,66.0,67.79,65.58,67.29,66.58,840780,0.0,151543485
815090,BRKR,1253240,2021-05-20,67.26,69.27,67.1,69.04,68.31,949554,0.0,151543485
815091,BRKR,1253240,2021-05-21,69.94,70.63,68.68,69.09,68.36,602045,0.0,151543485
815092,BRKR,1253240,2021-05-24,69.74,70.41,69.35,69.76,69.02,623265,0.0,151543485
815093,BRKR,1253240,2021-05-25,69.96,70.62,69.34,69.84,69.1,675508,0.0,151543485
815094,BRKR,1253240,2021-05-26,69.81,70.54,68.57,69.22,68.49,572098,0.0,151543485
815095,BRKR,1253240,2021-05-27,69.53,70.0,69.3,69.44,68.71,1037849,0.0,151543485
815096,BRKR,1253240,2021-05-28,69.97,70.33,69.22,69.44,68.75,461428,0.04,151543485
815097,BRKR,1253240,2021-06-01,70.15,70.15,68.33,69.03,68.34,475585,0.0,151543485
815098,BRKR,1253240,2021-06-02,69.68,70.31,67.8,68.07,67.39,567463,0.0,151543485
815099,BRKR,1253240,2021-06-03,67.82,68.62,67.78,68.54,67.86,633040,0.0,151543485
815100,BRKR,1253240,2021-06-04,68.92,70.55,68.91,69.53,68.84,609313,0.0,151543485
815101,BRKR,1253240,2021-06-07,69.6,70.47,69.37,69.42,68.73,520143,0.0,151543485
815102,BRKR,1253240,2021-06-08,69.59,71.77,69.59,71.64,70.93,616773,0.0,151543485
815103,BRKR,1253240,2021-06-09,71.65,73.04,71.65,72.47,71.75,546749,0.0,151543485
815104,BRKR,1253240,2021-06-10,72.35,73.77,72.35,73.08,72.35,564446,0.0,151543485
